    0.430616408904181819E-01   -0.912312561935943567E+00    0.123448554621638505E+04   -0.352556945886845696E+01    0.208286576916872634E-01    0.457335137082612697E+00    0.415093935840346151E+00    0.373668304801244855E+00    0.469660711846865309E+00    0.401741708693540561E-01    0.595524705175474067E+00    0.813021274632061641E+00    0.324253552713776538E+00    0.531050532802416875E+00    0.831573980657497464E-01    0.322685162105724122E+00    0.580028955547491454E+00    0.858504707115087085E+00    0.657448694628770980E+00    0.112869802472880298E+01    0.108042147307259828E+01    0.948806245093256728E+00    0.111460004190309059E+01   -0.310298530168002799E+04
    0.462027350935283881E-01   -0.965043165057067331E+00    0.138001505094186405E+04   -0.344491975652417581E+01    0.653311123165597141E+00    0.513581276949608756E+00    0.223967621903036901E+00    0.851969874227688440E+00    0.583022609915176182E+00    0.673487818459228671E+00    0.474949835447273094E+00    0.335033164711280307E+00    0.599040280433099537E+00    0.795377296878762574E+00    0.834678157458078329E-01    0.877795951084388570E+00    0.483682532275200583E+00    0.551747064906875084E-01    0.563094839211825238E+00    0.103378764262560496E+01    0.955085562584882419E+00    0.841941708320970705E+00    0.112428639383718609E+01   -0.310297111238791922E+04
    0.452877362729496441E-01   -0.880938440845615789E+00    0.116291888185378571E+04   -0.325513023766906162E+01    0.100491559424101276E+00    0.741163756752235114E+00    0.526427075553766666E+00    0.199324814039320897E+00    0.546615236797007742E+00    0.653581050034440225E+00    0.925912962094111114E+00    0.632353883009352524E-01    0.290329698505252809E+00    0.978030668980203632E+00    0.746797249275727770E+00    0.207054200371267733E+00    0.856840670364620194E+00    0.827959984213618827E+00    0.265062852149157036E+00    0.101895121449194725E+01    0.968700301574158651E+00    0.905352703565663552E+00    0.109724499196255976E+01   -0.310290936458715760E+04
    0.480990096432925771E-01   -0.977292400417586138E+00    0.130033540558234313E+04   -0.475303341582780270E+01    0.658173101222655266E+00    0.441304928603598545E+00    0.560506716657898196E+00    0.448680667538827627E+00    0.333267634955187353E+00    0.237884494599576640E+00    0.445383012717862847E+00    0.137453508884518377E+00    0.281191873750380350E+00    0.432625978312592974E+00    0.763260289352101551E+00    0.699237224125348056E+00    0.891375277500791929E+00    0.138040717752884678E+00    0.181767922623326361E+00    0.943402409063562652E+00    0.962658547471202164E+00    0.886269738543617125E+00    0.111110325347660277E+01   -0.310287336485584365E+04
    0.431380457174803875E-01   -0.961406986657420526E+00    0.151205512474119132E+04   -0.330345530932788112E+01    0.809232264702514192E+00    0.118858942807710727E+00    0.552186217865557105E+00    0.415045516251451863E+00    0.355663840501054374E+00    0.121625867012300395E+00    0.467281719717424826E+00    0.192443324740585897E+00    0.371440299924131079E+00    0.393707360324619060E+00    0.593244120996008539E+00    0.499070581553655079E+00    0.785296032083951934E+00    0.220810190678948526E+00    0.878517129426686916E+00    0.107935018859689569E+01    0.103117441247331865E+01    0.984161489782742094E+00    0.107345014922091564E+01   -0.310278671734695490E+04
    0.424627103258907249E-01   -0.891341875438451448E+00    0.121444875698100623E+04   -0.480237785850519394E+01    0.848723910837964834E+00    0.476882923404133630E+00    0.303997035271479699E+00    0.769758499005876451E+00    0.109343119476077125E+00    0.992649676647108792E-01    0.237282435792246699E+00    0.529642489425353635E+00    0.312430313235194601E+00    0.114381019797960976E+00    0.343291702634298090E+00    0.297246257816272008E+00    0.931307180870403317E+00    0.218907530685714113E+00    0.280622169635987129E+00    0.105404282492484547E+01    0.105332512359963437E+01    0.100565278027219973E+01    0.114731170521531789E+01   -0.310272394133077705E+04
    0.442808306842793764E-01   -0.890574152478700864E+00    0.119478056239301714E+04   -0.337034553324231023E+01    0.416323413783226459E+00    0.965535934668479090E+00    0.894689628727654118E+00    0.266231396645008167E+00    0.403194886320517309E+00    0.930455803746082499E-01    0.716772802781875606E+00    0.431768753425011753E+00    0.474203093483847316E+00    0.257672174318653746E+00    0.834293530541146189E+00    0.472735351468596271E-01    0.915940893257693567E+00    0.390816183548072127E+00    0.869093685433730001E+00    0.956247091181159581E+00    0.103107750626425276E+01    0.992046734196134761E+00    0.111770783133786145E+01   -0.310270422441757273E+04
    0.461734277972406237E-01   -0.100574789226167471E+01    0.144040031762749845E+04   -0.436074629952547088E+01    0.943433257685493687E-01    0.251965273230130848E+00    0.384347462444520838E+00    0.789712203454244421E+00    0.650390566505029022E+00    0.144832996967065003E+00    0.685702951062536648E+00    0.713316739079711715E+00    0.548623434404033716E+00    0.580492126674935438E+00    0.408824073084637751E+00    0.849512784008420785E+00    0.734988193073045970E+00    0.356199895550180334E+00    0.173815527108942991E+00    0.971690795650409167E+00    0.963909064531744075E+00    0.899169458287703116E+00    0.114561197085142652E+01   -0.310269436066538037E+04
    0.456980280235655401E-01   -0.927637747172920024E+00    0.147129417472837531E+04   -0.393690041714574290E+01    0.689505428446561930E+00    0.550279703187985025E+00    0.826212198047196256E+00    0.711286511165997393E+00    0.646149827904993868E+00    0.163918568035440276E+00    0.660677875731321307E+00    0.195137020042485176E+00    0.868834099330581644E+00    0.866243561202560297E+00    0.733132914545546077E+00    0.187321577031894476E+00    0.332363836414916389E-01    0.734877581838734972E+00    0.248591471736956726E+00    0.967579152200824022E+00    0.953039447222652658E+00    0.864822600626750537E+00    0.104744377956536727E+01   -0.310261972855391195E+04
    0.419953220522032503E-01   -0.908327005918827979E+00    0.138200279304161063E+04   -0.324469831670918474E+01    0.511212973196993770E+00    0.808789140819206498E+00    0.895916136330534796E+00    0.122795909818338170E+00    0.315274846561441002E+00    0.340705634255757395E+00    0.490196706350255917E+00    0.612147775282461781E+00    0.797862780849410758E+00    0.809864696647410121E+00    0.798638235553149944E+00    0.107469795187399783E+00    0.557765673472650214E-02    0.673408145008867809E+00    0.589795486511652811E+00    0.101458414616655723E+01    0.104628850826805797E+01    0.100015758837219559E+01    0.108059764264657798E+01   -0.310261594733124684E+04
    0.445288786260864752E-01   -0.913167290278333654E+00    0.124366703656691379E+04   -0.303067859429374709E+01    0.403103897156462887E+00    0.315695355531343924E+00    0.512809782220884913E+00    0.564058200144256450E+00    0.192987636061576900E+00    0.359260581252826727E+00    0.368102418613186377E+00    0.688741361932459717E+00    0.404961080202352719E+00    0.409548637882682531E+00    0.193707422167609389E+00    0.440701155275153356E+00    0.138692014665750901E+00    0.702866998185056824E+00    0.904232367243756885E+00    0.964290925291192424E+00    0.106046609276821036E+01    0.907904883225154835E+00    0.112707571766170123E+01   -0.310257984239540701E+04
    0.437656472924913900E-01   -0.913080841473434712E+00    0.133376990911527514E+04   -0.333356651653567493E+01    0.463059784411709030E-01    0.309770831615611253E+00    0.532412563728000721E+00    0.302379842000871202E+00    0.562113501688457307E+00    0.989787393757435296E+00    0.284459607475796183E+00    0.262412528958506863E+00    0.227453585283185877E+00    0.614278622681670328E+00    0.218289990078635116E+00    0.752455875899473159E+00    0.152918219879244671E+00    0.713796735084014200E+00    0.523681262728752039E+00    0.110202552295063616E+01    0.100448677011646748E+01    0.969171904929493344E+00    0.111669160233578602E+01   -0.310254346619247326E+04
    0.436212199856574681E-01   -0.864293525835763132E+00    0.120857640791687186E+04   -0.336084723026456533E+01    0.514956162637172588E+00    0.494442251590912374E+00    0.362268059792962449E+00    0.694661761273075884E+00    0.609862753031333638E+00    0.203350262798005055E+00    0.740172898833674348E-01    0.922761296737830916E+00    0.359718251049603421E+00    0.840045893939895483E+00    0.547098485535833401E+00    0.722899644825038989E+00    0.133969599196471584E+00    0.390844317664969035E-01    0.646870270884488119E+00    0.100396879437048403E+01    0.105701934802103725E+01    0.908556899610691082E+00    0.112909937386688908E+01   -0.310254253378784870E+04
    0.429689789500146413E-01   -0.956447233630682070E+00    0.138825677997266553E+04   -0.337946819085182693E+01    0.361109031453069496E+00    0.354984857821671995E+00    0.279356053733241128E+00    0.984547604426415091E+00    0.887581802323086366E+00    0.401954804091096074E+00    0.414504412078138484E+00    0.663472915271033137E+00    0.105944489498527944E+00    0.750931116671462284E+00    0.113698125863504779E+00    0.510148003469618860E+00    0.787670745417926144E+00    0.603142255233372504E+00    0.309162103173939218E+00    0.107480812026971617E+01    0.104747558020105980E+01    0.918697537937017472E+00    0.120874264169905832E+01   -0.310252298435090233E+04
    0.429725584059989923E-01   -0.973705380381558516E+00    0.146319343494851205E+04   -0.370898332298928679E+01    0.786197713372110418E+00    0.992769874711763922E+00    0.406913977645739361E-01    0.537173408912708483E+00    0.332679018131021742E+00    0.273844600013975863E-01    0.533417659356202334E+00    0.285445752586093657E-01    0.195082172138459881E+00    0.185133932313558375E+00    0.369957473843476548E+00    0.283387099625664329E+00    0.585246549812817429E+00    0.714147830400329031E+00    0.146783235663644623E+00    0.978108622272928274E+00    0.103161743721717247E+01    0.100476207319572564E+01    0.116163128166089180E+01   -0.310244054157450637E+04
    0.481981654700650783E-01   -0.912287858664387774E+00    0.120730371632291076E+04   -0.402877860110168839E+01    0.889578478513828208E+00    0.439282019856484553E-02    0.256946107216796983E-01    0.736074886292516162E+00    0.586081201640626867E-01    0.224112899736302496E+00    0.956538734424918657E+00    0.825848848952029702E+00    0.582326537527813937E+00    0.456934793527837446E+00    0.400434940993506794E+00    0.626603332766377030E+00    0.617753246533810141E+00    0.657018551297039788E+00    0.675045940847448178E+00    0.990708899300819179E+00    0.938450455822124940E+00    0.857945277399286610E+00    0.109154140654491427E+01   -0.310243445197576148E+04
    0.441636943106589810E-01   -0.967880380663644457E+00    0.136750794728726805E+04   -0.457185002201887780E+01    0.390030034273219361E+00    0.476674457554077113E+00    0.244963189480331994E+00    0.919563899844203947E+00    0.274796207316950897E-01    0.740664187707325783E+00    0.788496339591412521E+00    0.281411089033400452E+00    0.324700159045377523E+00    0.546251320951994690E+00    0.331328517217813368E+00    0.926066611640782855E+00    0.169125306076154863E+00    0.132921693732060586E+00    0.904034859323496143E+00    0.112802452797204644E+01    0.986948106692090432E+00    0.966531344771721979E+00    0.112633441877375984E+01   -0.310243067023288813E+04
    0.467773032031172098E-01   -0.939263791525451919E+00    0.122654416434464679E+04   -0.487046871224711175E+01    0.407997948192412085E+00    0.192670209744421811E+00    0.246545066975017046E+00    0.277829397570106162E+00    0.319712950076207036E+00    0.440491289637130246E+00    0.774654692320187466E+00    0.947295914041319298E+00    0.808689356835413986E+00    0.479379477414153987E+00    0.939013557978805258E+00    0.737958134165898616E+00    0.660712157085268759E+00    0.543099943655337314E+00    0.391981796002764504E+00    0.964639714267227610E+00    0.970902840205246642E+00    0.869691388196569215E+00    0.114952192074270743E+01   -0.310234756899374497E+04
    0.452734189137299486E-01   -0.965070712420917687E+00    0.140119895916329483E+04   -0.326854698079505601E+01    0.288923738803758767E+00    0.735460308786152650E+00    0.411139840642978233E-01    0.609866759945311074E-01    0.531298766041242085E-01    0.357808261223859836E+00    0.743659429446914544E-01    0.249717748289737695E+00    0.233640359289755926E-01    0.280655972645948548E+00    0.473337882695900769E+00    0.784752932203165665E+00    0.717648140302817095E+00    0.301113830183130149E+00    0.636033416304341154E-01    0.108384552684967872E+01    0.101406887047552807E+01    0.877141600826239709E+00    0.108406790954393384E+01   -0.310233372316399118E+04
    0.432369061713814840E-01   -0.918118512363199302E+00    0.137534906839248674E+04   -0.486239126634561458E+01    0.486551502235889610E-01    0.500879153994725490E+00    0.843589319438199148E+00    0.753144165629690443E+00    0.418136640637015056E+00    0.569380701571930103E+00    0.928429669449560957E+00    0.251508105574629014E-01    0.939598121167136924E+00    0.166699717045877549E+00    0.930584445743016797E+00    0.939932078843284780E+00    0.308467430404658960E+00    0.318719033851770972E+00    0.453194639030995050E+00    0.996295762481397507E+00    0.102998653135340468E+01    0.100283316678846468E+01    0.107395387288424904E+01   -0.310227828414454143E+04
